date,airline,departure_time,arrival_time,duration,transit,price,origin,destination,seat_class,baggage,city,duration_minutes,airline_encoded,seat_class_encoded,cluster,cluster_label
11/12/25,Batik Air,14:10,14:10,1h 30m,0,1931719.0,SUB,CGK,Economy,20,Jakarta,90,8,1,0,Budget Flight
11/12/25,Batik Air,14:10,14:10,6h 50m,1,3863439.0,SUB,SRG,Business,30,Semarang,410,8,0,2,Mid-range Flight
11/12/25,Batik Air,14:45,14:45,1h 50m,0,2135058.0,SIN,CGK,Business,30,Jakarta,110,8,0,2,Mid-range Flight
11/12/25,Batik Air,14:45,14:45,7h 55m,1,6862771.0,SIN,SUB,Business,30,Surabaya,475,8,0,1,High-end Flight
11/12/25,Batik Air,15:20,15:20,1h 30m,0,1863939.0,CGK,SUB,Economy,20,Surabaya,90,8,1,0,Budget Flight
11/12/25,Batik Air,15:35,15:35,5h 55m,1,3846577.0,SRG,SUB,Business,30,Surabaya,355,8,0,2,Mid-range Flight
11/12/25,Batik Air,15:40,17:00,1h 20m,0,1802380.0,SUB,CGK,Business,30,Jakarta,80,8,0,2,Mid-range Flight
11/12/25,Batik Air,15:40,17:00,1h 20m,0,2778762.0,SUB,HLP,Business,30,Jakarta,80,8,0,2,Mid-range Flight
11/12/25,Batik Air,15:50,15:50,1h 25m,0,3456761.0,HLP,SUB,Business,30,Surabaya,85,8,0,2,Mid-range Flight
11/12/25,Batik Air,16:00,16:00,1h 30m,0,1863939.0,CGK,SUB,Economy,20,Surabaya,90,8,1,0,Budget Flight
11/12/25,Batik Air,16:10,17:00,1h 50m,0,4630600.0,SIN,CGK,Business,30,Jakarta,110,8,0,2,Mid-range Flight
11/12/25,Batik Air,16:25,17:55,1h 30m,0,910557.0,SUB,CGK,Economy,20,Jakarta,90,8,1,0,Budget Flight
11/12/25,Batik Air,16:25,16:25,4h 35m,1,3863439.0,SUB,SRG,Business,30,Semarang,275,8,0,2,Mid-range Flight
11/12/25,Batik Air,16:35,16:35,1h 25m,0,2389315.0,HLP,SUB,Business,30,Surabaya,85,8,0,2,Mid-range Flight
11/12/25,Batik Air,17:00,17:00,1h 30m,0,3524540.0,CGK,SUB,Business,30,Surabaya,90,8,0,2,Mid-range Flight
11/12/25,Batik Air,17:30,17:30,1h 50m,0,1152253.0,SIN,CGK,Business,30,Jakarta,110,8,0,2,Mid-range Flight
11/12/25,Batik Air,17:30,17:30,1h 30m,0,2440066.0,SUB,CGK,Business,30,Jakarta,90,8,0,2,Mid-range Flight
11/12/25,Batik Air,17:45,20:30,1h 45m,0,1027600.0,CGK,SIN,Economy,20,Singapura,105,8,1,0,Budget Flight
11/12/25,Batik Air,17:55,17:55,1h 20m,0,4134557.0,SUB,HLP,Business,30,Jakarta,80,8,0,2,Mid-range Flight
11/12/25,Batik Air,18:10,18:10,1h 30m,0,2440066.0,SUB,CGK,Business,30,Jakarta,90,8,0,2,Mid-range Flight
11/12/25,Batik Air,18:30,21:15,1h 45m,0,1027600.0,CGK,SIN,Economy,20,Singapura,105,8,1,0,Budget Flight
11/12/25,Batik Air,18:40,20:00,1h 20m,0,2778762.0,SUB,HLP,Business,30,Jakarta,80,8,0,2,Mid-range Flight
11/12/25,Batik Air,18:45,18:45,1h 0m,0,648434.0,DPS,SUB,Economy,20,Surabaya,60,8,1,0,Budget Flight
11/12/25,Batik Air,19:15,20:45,1h 30m,0,1774538.0,SUB,CGK,Business,30,Jakarta,90,8,0,2,Mid-range Flight
11/12/25,Batik Air,20:00,20:00,1h 30m,0,2440066.0,CGK,SUB,Business,30,Surabaya,90,8,0,2,Mid-range Flight
11/12/25,Batik Air,20:15,20:15,1h 25m,0,2389315.0,HLP,SUB,Business,30,Surabaya,85,8,0,2,Mid-range Flight
11/12/25,Batik Air,20:30,20:30,1h 0m,0,648434.0,DPS,SUB,Economy,20,Surabaya,60,8,1,0,Budget Flight
11/12/25,Batik Air,21:25,21:25,1h 50m,0,1203171.0,SIN,CGK,Economy,20,Jakarta,110,8,1,0,Budget Flight
11/12/25,Batik Air,21:25,21:25,11h 05m,1,6896661.0,SIN,SUB,Business,30,Surabaya,665,8,0,1,High-end Flight
11/12/25,Batik Air,22:10,22:10,1h 50m,0,1220033.0,SIN,CGK,Economy,20,Jakarta,110,8,1,0,Budget Flight
11/12/25,Batik Air,22:10,22:10,10h 20m,1,6896661.0,SIN,SUB,Business,30,Surabaya,620,8,0,1,High-end Flight
11/12/25,"Batik Air , Citilink",05:35,05:35,4h,1,2795993.0,SUB,SRG,Economy,20,Semarang,240,9,1,0,Budget Flight
11/12/25,"Batik Air , Citilink",13:00,13:00,3h 50m,1,2880634.0,SRG,SUB,Economy,10,Surabaya,230,9,1,0,Budget Flight
11/12/25,"Batik Air , Citilink",14:10,14:10,4h 50m,1,3236560.0,SUB,SIN,Economy,25,Singapura,290,9,1,0,Budget Flight
11/12/25,"Batik Air , Citilink",16:45,16:45,4h 45m,1,2931552.0,SRG,SUB,Economy,20,Surabaya,285,9,1,0,Budget Flight
11/12/25,"Batik Air , Lion Air",12:15,12:15,3h 55m,1,2778964.0,SRG,SUB,Economy,15,Surabaya,235,10,1,0,Budget Flight
11/12/25,"Batik Air , Lion Air",13:30,17:35,4h 5m,1,1662480.0,SUB,SRG,Economy,10,Semarang,245,10,1,0,Budget Flight
11/12/25,"Batik Air , Pelita Air",12:15,12:15,3h 45m,1,3134891.0,SRG,SUB,Economy,20,Surabaya,225,11,1,0,Budget Flight
11/12/25,Citilink,05:35,05:35,1h 35m,0,1287813.0,SUB,CGK,Economy,15,Jakarta,95,12,1,0,Budget Flight
11/12/25,Citilink,06:20,09:10,1h 50m,0,1186407.0,CGK,SIN,Economy,10,Singapura,110,12,1,0,Budget Flight
11/12/25,Citilink,07:00,07:00,1h 35m,0,1270951.0,CGK,SUB,Economy,15,Surabaya,95,12,1,0,Budget Flight
11/12/25,Citilink,07:05,07:10,1h 5m,0,577816.0,DPS,SUB,Economy,15,Surabaya,65,12,1,0,Budget Flight
11/12/25,Citilink,07:35,07:35,1h 35m,0,1287813.0,SUB,CGK,Economy,15,Jakarta,95,12,1,0,Budget Flight
11/12/25,Citilink,07:35,07:35,4h 55m,1,2372287.0,SUB,SRG,Economy,15,Semarang,295,12,1,0,Budget Flight
11/12/25,Citilink,08:25,08:25,1h 25m,0,1321702.0,CGK,SUB,Economy,15,Surabaya,85,12,1,0,Budget Flight
11/12/25,Citilink,09:10,09:10,1h 35m,0,1338731.0,SUB,CGK,Economy,15,Jakarta,95,12,1,0,Budget Flight
11/12/25,Citilink,10:10,11:00,1h 50m,0,1396602.0,SIN,CGK,Economy,10,Jakarta,110,12,1,0,Budget Flight
11/12/25,Citilink,10:25,10:25,1h 35m,0,1321702.0,CGK,SUB,Economy,20,Surabaya,95,12,1,0,Budget Flight
11/12/25,Citilink,10:25,10:25,1h 35m,0,1389482.0,SUB,CGK,Economy,15,Jakarta,95,12,1,0,Budget Flight
11/12/25,Citilink,10:25,10:25,5h 50m,1,2507846.0,SUB,SRG,Economy,15,Semarang,350,12,1,0,Budget Flight
11/12/25,Citilink,12:00,12:00,1h 35m,0,1423372.0,CGK,SUB,Economy,15,Surabaya,95,12,1,0,Budget Flight
11/12/25,Citilink,12:45,12:45,1h 05m,0,1067612.0,SUB,DPS,Economy,15,Bali,65,12,1,0,Budget Flight
11/12/25,Citilink,12:50,12:50,6h 10m,1,2575626.0,SUB,SIN,Economy,20,Singapura,370,12,1,0,Budget Flight
11/12/25,Citilink,13:30,15:30,1h 0m,0,746569.0,SUB,DPS,Economy,15,Bali,60,12,1,0,Budget Flight
11/12/25,Citilink,14:10,14:10,1h 35m,0,1508180.0,SUB,CGK,Economy,15,Jakarta,95,12,1,0,Budget Flight
11/12/25,Citilink,14:40,16:10,1h 30m,0,875500.0,CGK,SUB,Economy,10,Surabaya,90,12,1,0,Budget Flight
11/12/25,Citilink,15:35,17:10,1h 35m,0,953348.0,SUB,CGK,Economy,10,Jakarta,95,12,1,0,Budget Flight
11/12/25,Citilink,16:45,16:45,3h 55m,1,2592654.0,SRG,SUB,Economy,20,Surabaya,235,12,1,0,Budget Flight
11/12/25,Citilink,16:45,18:45,1h 0m,0,746569.0,SUB,DPS,Economy,15,Bali,60,12,1,0,Budget Flight
11/12/25,Citilink,17:10,20:00,1h 50m,0,757540.0,CGK,SIN,Economy,10,Singapura,110,12,1,0,Budget Flight
11/12/25,Citilink,19:25,19:25,1h 05m,0,1067612.0,DPS,SUB,Economy,15,Surabaya,65,12,1,0,Budget Flight
11/12/25,Citilink,19:45,19:45,1h 05m,0,1067612.0,SUB,DPS,Economy,15,Bali,65,12,1,0,Budget Flight
11/12/25,Citilink,20:50,22:25,1h 35m,0,946288.0,SUB,CGK,Economy,10,Jakarta,95,12,1,0,Budget Flight
11/12/25,"Citilink , Lion Air",07:40,07:40,4h 50m,1,2440066.0,SUB,SRG,Economy,10,Semarang,290,15,1,0,Budget Flight
11/12/25,"Citilink , Lion Air",09:15,09:15,3h 30m,1,2406176.0,SUB,SRG,Economy,10,Semarang,210,15,1,0,Budget Flight
11/12/25,"Citilink , Lion Air",11:20,11:20,4h 55m,1,2592654.0,SUB,SRG,Economy,10,Semarang,295,15,1,0,Budget Flight
11/12/25,"Citilink , Lion Air",13:25,13:25,5h 45m,1,2270617.0,SRG,SUB,Economy,10,Surabaya,345,15,1,0,Budget Flight
11/12/25,"Citilink , Lion Air",15:00,15:00,5h 10m,1,2101168.0,DPS,SUB,Economy,10,Surabaya,310,15,1,0,Budget Flight
11/12/25,"Citilink , Lion Air",16:45,16:45,3h 25m,1,2423205.0,SUB,SRG,Economy,10,Semarang,205,15,1,0,Budget Flight
11/12/25,"Citilink , Scoot",07:55,07:55,5h 05m,1,3168781.0,SIN,SUB,Economy,20,Surabaya,305,17,1,0,Budget Flight
11/12/25,"Citilink , Scoot",09:30,09:30,5h 05m,1,3626210.0,SIN,SUB,Economy,20,Surabaya,305,17,1,0,Budget Flight
11/12/25,Garuda Indonesia,05:10,05:10,3h 50m,1,3101001.0,SUB,SRG,Economy,20,Semarang,230,19,1,0,Budget Flight
11/12/25,Garuda Indonesia,05:50,08:35,1h 45m,0,1617100.0,CGK,SIN,Economy,30,Singapura,105,19,1,0,Budget Flight
11/12/25,Garuda Indonesia,06:55,07:55,2h 0m,0,2806458.0,SIN,CGK,Economy,30,Jakarta,120,19,1,0,Budget Flight
11/12/25,Garuda Indonesia,07:05,10:25,2h 20m,0,2575038.0,SUB,SIN,Economy,30,Singapura,140,19,1,0,Budget Flight
11/12/25,Garuda Indonesia,08:55,08:55,2h,0,2406176.0,CGK,SIN,Business,40,Singapura,120,19,0,2,Mid-range Flight
11/12/25,Garuda Indonesia,09:20,09:20,1h,0,1542070.0,SUB,DPS,Economy,20,Bali,60,19,1,0,Budget Flight
11/12/25,Garuda Indonesia,09:45,09:45,4h,1,3083973.0,SRG,SUB,Economy,20,Surabaya,240,19,1,0,Budget Flight
11/12/25,Garuda Indonesia,12:55,12:55,2h 05m,0,2812854.0,SIN,CGK,Business,40,Jakarta,125,19,0,2,Mid-range Flight
11/12/25,Garuda Indonesia,14:35,14:35,4h 10m,1,3101001.0,SUB,SRG,Economy,20,Semarang,250,19,1,0,Budget Flight
11/12/25,Garuda Indonesia,15:30,15:30,2h,0,2084307.0,SIN,CGK,Business,40,Jakarta,120,19,0,2,Mid-range Flight
11/12/25,Garuda Indonesia,15:40,15:40,1h 45m,0,2694323.0,CGK,SIN,Business,40,Singapura,105,19,0,2,Mid-range Flight
11/12/25,Garuda Indonesia,16:55,17:10,1h 15m,0,6324038.0,DPS,SUB,Business,30,Surabaya,75,19,0,2,Mid-range Flight
11/12/25,Garuda Indonesia,17:35,17:35,1h 50m,0,5151252.0,CGK,SIN,Business,40,Singapura,110,19,0,2,Mid-range Flight
11/12/25,Garuda Indonesia,18:00,21:50,3h 50m,1,2615689.0,SRG,SUB,Economy,20,Surabaya,230,19,1,0,Budget Flight
11/12/25,Garuda Indonesia,18:55,18:55,2h,0,2152086.0,CGK,SIN,Business,40,Singapura,120,19,0,2,Mid-range Flight
11/12/25,Garuda Indonesia,19:00,19:00,2h 30m,0,4897161.0,SIN,SUB,Economy,30,Surabaya,150,19,1,0,Budget Flight
11/12/25,Garuda Indonesia,19:30,19:30,2h,0,2355425.0,SIN,CGK,Business,40,Jakarta,120,19,0,2,Mid-range Flight
11/12/25,Garuda Indonesia,21:30,21:30,2h 05m,0,2135058.0,SIN,CGK,Business,40,Jakarta,125,19,0,2,Mid-range Flight
11/12/25,Lion Air,03:30,05:00,1h 30m,0,815128.0,CGK,SUB,Economy,10,Surabaya,90,24,1,0,Budget Flight
11/12/25,Lion Air,05:05,05:05,3h 50m,1,2541736.0,SUB,DPS,Economy,10,Bali,230,24,1,0,Budget Flight
11/12/25,Lion Air,05:25,06:55,1h 30m,0,910715.0,CGK,SUB,Economy,15,Surabaya,90,24,1,0,Budget Flight
11/12/25,Lion Air,07:00,07:00,1h 0m,0,546000.0,DPS,SUB,Economy,10,Surabaya,60,24,1,0,Budget Flight
11/12/25,Lion Air,07:00,13:55,6h 55m,1,1501730.0,SRG,SUB,Economy,10,Surabaya,415,24,1,0,Budget Flight
11/12/25,Lion Air,07:40,09:10,1h 30m,0,958487.0,SUB,CGK,Economy,10,Jakarta,90,24,1,0,Budget Flight
11/12/25,Lion Air,07:55,09:55,1h 0m,0,566049.0,SUB,DPS,Economy,10,Bali,60,24,1,0,Budget Flight
11/12/25,Lion Air,08:20,08:20,4h 25m,1,2135058.0,SUB,DPS,Economy,10,Bali,265,24,1,0,Budget Flight
11/12/25,Lion Air,08:20,12:45,4h 25m,1,1519990.0,SUB,SRG,Economy,10,Semarang,265,24,1,0,Budget Flight
11/12/25,Lion Air,09:00,10:30,1h 30m,0,867438.0,CGK,SUB,Economy,10,Surabaya,90,24,1,0,Budget Flight
11/12/25,Lion Air,10:35,10:35,1h 0m,0,546000.0,DPS,SUB,Economy,10,Surabaya,60,24,1,0,Budget Flight
11/12/25,Lion Air,10:50,12:20,1h 30m,0,867438.0,CGK,SUB,Economy,10,Surabaya,90,24,1,0,Budget Flight
11/12/25,Lion Air,11:00,12:30,1h 30m,0,958487.0,SUB,CGK,Economy,10,Jakarta,90,24,1,0,Budget Flight
11/12/25,Lion Air,11:15,13:15,1h 0m,0,566049.0,SUB,DPS,Economy,10,Bali,60,24,1,0,Budget Flight
11/12/25,Lion Air,11:20,11:20,1h 30m,0,1440400.0,SUB,CGK,Economy,10,Jakarta,90,24,1,0,Budget Flight
11/12/25,Lion Air,12:20,14:20,1h 0m,0,566049.0,SUB,DPS,Economy,10,Bali,60,24,1,0,Budget Flight
11/12/25,Lion Air,13:30,15:00,1h 30m,0,903926.0,SUB,CGK,Economy,10,Jakarta,90,24,1,0,Budget Flight
11/12/25,Lion Air,13:55,13:55,1h 0m,0,546000.0,DPS,SUB,Economy,10,Surabaya,60,24,1,0,Budget Flight
11/12/25,Lion Air,14:40,16:10,1h 30m,0,815128.0,CGK,SUB,Economy,10,Surabaya,90,24,1,0,Budget Flight
11/12/25,Lion Air,14:40,14:40,4h 10m,1,2423205.0,DPS,SUB,Economy,20,Surabaya,250,24,1,0,Budget Flight
11/12/25,Lion Air,17:05,19:05,1h 0m,0,612721.0,SUB,DPS,Economy,10,Bali,60,24,1,0,Budget Flight
11/12/25,Lion Air,17:50,19:50,1h 0m,0,696780.0,SUB,DPS,Economy,10,Bali,60,24,1,0,Budget Flight
11/12/25,Lion Air,18:50,20:20,1h 30m,0,867438.0,CGK,SUB,Economy,10,Surabaya,90,24,1,0,Budget Flight
11/12/25,Lion Air,19:45,19:45,1h 0m,0,530700.0,DPS,SUB,Economy,10,Surabaya,60,24,1,0,Budget Flight
11/12/25,Lion Air,20:00,21:30,1h 30m,0,799626.0,SUB,CGK,Economy,10,Jakarta,90,24,1,0,Budget Flight
11/12/25,Lion Air,20:30,20:30,1h,0,534071.0,DPS,SUB,Economy,10,Surabaya,60,24,1,0,Budget Flight
11/12/25,Lion Air,21:00,22:30,1h 30m,0,799626.0,SUB,CGK,Economy,10,Jakarta,90,24,1,0,Budget Flight
11/12/25,"Lion Air , Scoot",07:55,07:55,5h 25m,1,3185642.0,SIN,SUB,Economy,20,Surabaya,325,25,1,0,Budget Flight
11/12/25,"Lion Air , Super Air Jet",08:30,08:30,4h 55m,1,2829883.0,SRG,SUB,Economy,10,Surabaya,295,26,1,0,Budget Flight
11/12/25,"Lion Air , Wings Air",06:00,06:00,2h 25m,1,2321535.0,SUB,DPS,Economy,20,Bali,145,28,1,0,Budget Flight
11/12/25,"Lion Air , Wings Air",07:30,07:30,2h 20m,1,2236727.0,DPS,SUB,Economy,10,Surabaya,140,28,1,0,Budget Flight
11/12/25,"Lion Air , Wings Air",09:25,09:25,3h 15m,1,2304507.0,DPS,SUB,Economy,10,Surabaya,195,28,1,0,Budget Flight
11/12/25,"Lion Air , Wings Air",09:50,09:50,2h 50m,1,2304507.0,DPS,SUB,Economy,10,Surabaya,170,28,1,0,Budget Flight
11/12/25,Malaysia Airlines,04:25,16:40,11h 15m,1,1125400.0,CGK,SIN,Economy,20,Singapura,675,29,1,0,Budget Flight
11/12/25,Malaysia Airlines,09:40,18:35,7h 55m,1,1125400.0,CGK,SIN,Economy,20,Singapura,475,29,1,0,Budget Flight
11/12/25,Malaysia Airlines,09:55,09:55,5h 55m,1,3287312.0,SIN,SUB,Economy,25,Surabaya,355,29,1,0,Budget Flight
11/12/25,Malaysia Airlines,10:00,10:00,5h 40m,1,2762103.0,SUB,SIN,Economy,25,Singapura,340,29,1,0,Budget Flight
11/12/25,Malaysia Airlines,11:05,11:05,4h 35m,1,2863772.0,SIN,CGK,Business,40,Jakarta,275,29,0,2,Mid-range Flight
11/12/25,Malaysia Airlines,12:15,18:35,5h 20m,1,1125400.0,CGK,SIN,Economy,20,Singapura,320,29,1,0,Budget Flight
11/12/25,Malaysia Airlines,15:40,00:30,7h 50m,1,1125400.0,CGK,SIN,Economy,20,Singapura,470,29,1,0,Budget Flight
11/12/25,Malaysia Airlines,15:50,00:30,7h 40m,1,1509000.0,SUB,SIN,Economy,20,Singapura,460,29,1,0,Budget Flight
11/12/25,Malaysia Airlines,18:25,09:10,14h 45m,1,7716579.0,CGK,SUB,Business,30,Surabaya,885,29,0,1,High-end Flight
11/12/25,Malaysia Airlines,19:55,09:05,12h 10m,1,1125400.0,CGK,SIN,Economy,20,Singapura,730,29,1,0,Budget Flight
11/12/25,Malaysia Airlines,21:20,21:20,12h 50m,1,6117195.0,SIN,SUB,Business,40,Surabaya,770,29,0,1,High-end Flight
11/12/25,"Malaysia Airlines , Operated By Fy",22:30,22:30,11h 40m,1,6066277.0,SIN,SUB,Business,30,Surabaya,700,30,0,1,High-end Flight
11/12/25,Pelita Air,06:10,07:40,1h 30m,0,832454.0,SUB,CGK,Economy,10,Jakarta,90,31,1,0,Budget Flight
11/12/25,Pelita Air,06:40,08:15,1h 35m,0,960268.0,CGK,SUB,Economy,10,Surabaya,95,31,1,0,Budget Flight
11/12/25,Pelita Air,07:55,10:45,1h 50m,0,1249000.0,CGK,SIN,Economy,20,Singapura,110,31,1,0,Budget Flight
11/12/25,Pelita Air,08:30,10:05,1h 35m,0,960268.0,CGK,SUB,Economy,10,Surabaya,95,31,1,0,Budget Flight
11/12/25,Pelita Air,10:40,12:15,1h 35m,0,960268.0,CGK,SUB,Economy,10,Surabaya,95,31,1,0,Budget Flight
11/12/25,Pelita Air,10:50,10:50,1h 35m,0,1525041.0,SUB,CGK,Economy,20,Jakarta,95,31,1,0,Budget Flight
11/12/25,Pelita Air,11:40,12:25,1h 45m,0,1451819.0,SIN,CGK,Economy,20,Jakarta,105,31,1,0,Budget Flight
11/12/25,Pelita Air,13:25,13:25,1h 30m,0,1660601.0,SUB,CGK,Economy,20,Jakarta,90,31,1,0,Budget Flight
11/12/25,Pelita Air,13:35,15:00,1h 25m,0,1763600.0,CGK,SUB,Business,30,Surabaya,85,31,0,2,Mid-range Flight
11/12/25,Pelita Air,14:25,16:00,1h 35m,0,960268.0,CGK,SUB,Economy,10,Surabaya,95,31,1,0,Budget Flight
11/12/25,Pelita Air,17:15,18:50,1h 35m,0,960268.0,CGK,SUB,Economy,10,Surabaya,95,31,1,0,Budget Flight
11/12/25,Scoot,07:30,09:00,2h 30m,0,1874485.0,SIN,SUB,Economy,10,Surabaya,150,33,1,0,Budget Flight
11/12/25,Scoot,07:55,07:55,1h 55m,0,2880634.0,SIN,CGK,Economy,10,Jakarta,115,33,1,0,Budget Flight
11/12/25,Scoot,09:30,09:30,1h 55m,0,1169282.0,SIN,CGK,Economy,10,Jakarta,115,33,1,0,Budget Flight
11/12/25,Scoot,09:35,12:25,1h 50m,0,945116.0,CGK,SIN,Economy,10,Singapura,110,33,1,0,Budget Flight
11/12/25,Scoot,09:45,13:05,2h 20m,0,1691333.0,SUB,SIN,Economy,10,Singapura,140,33,1,0,Budget Flight
11/12/25,Scoot,11:20,14:05,1h 45m,0,1121116.0,CGK,SIN,Economy,10,Singapura,105,33,1,0,Budget Flight
11/12/25,Scoot,17:00,17:00,2h 30m,0,2524874.0,SIN,SUB,Economy,10,Surabaya,150,33,1,0,Budget Flight
11/12/25,Scoot,19:30,19:30,2h 30m,0,1728380.0,SUB,SIN,Economy,10,Singapura,150,33,1,0,Budget Flight
11/12/25,Scoot,20:10,23:00,1h 50m,0,1121116.0,CGK,SIN,Economy,10,Singapura,110,33,1,0,Budget Flight
11/12/25,Scoot,20:25,20:25,2h,0,2728213.0,SIN,CGK,Economy,10,Jakarta,120,33,1,0,Budget Flight
11/12/25,Scoot,22:10,22:10,1h 50m,0,1813188.0,CGK,SIN,Economy,10,Singapura,110,33,1,0,Budget Flight
11/12/25,"Scoot , Super Air Jet",10:40,10:40,6h 30m,1,2897662.0,SIN,SUB,Economy,10,Surabaya,390,34,1,0,Budget Flight
11/12/25,Singapore Airlines,05:25,05:25,1h 40m,0,1016694.0,CGK,SIN,Business,40,Singapura,100,35,0,2,Mid-range Flight
11/12/25,Singapore Airlines,06:50,06:50,1h 45m,0,2728213.0,SIN,CGK,Business,40,Jakarta,105,35,0,2,Mid-range Flight
11/12/25,Singapore Airlines,07:40,07:40,1h 50m,0,2880634.0,SIN,CGK,Business,40,Jakarta,110,35,0,2,Mid-range Flight
11/12/25,Singapore Airlines,07:50,09:20,2h 30m,0,2555017.0,SIN,SUB,Economy,25,Surabaya,150,35,1,0,Budget Flight
11/12/25,Singapore Airlines,08:40,08:40,1h 40m,0,2135058.0,CGK,SIN,Business,40,Singapura,100,35,0,2,Mid-range Flight
11/12/25,Singapore Airlines,09:20,09:20,1h 55m,0,2338397.0,SIN,CGK,Business,40,Jakarta,115,35,0,2,Mid-range Flight
11/12/25,Singapore Airlines,09:30,09:30,1h 45m,0,1016694.0,CGK,SIN,Business,40,Singapura,105,35,0,2,Mid-range Flight
11/12/25,Singapore Airlines,10:15,10:15,2h 20m,0,6218864.0,SUB,SIN,Economy,30,Singapura,140,35,1,0,Budget Flight
11/12/25,Singapore Airlines,14:10,15:40,2h 30m,0,20387391.0,SIN,SUB,Business,40,Surabaya,150,35,0,1,High-end Flight
11/12/25,Singapore Airlines,16:25,17:50,2h 25m,0,14578737.0,SIN,SUB,Business,40,Surabaya,145,35,0,1,High-end Flight
11/12/25,Singapore Airlines,17:20,17:20,1h 45m,0,1203171.0,SIN,CGK,Business,40,Jakarta,105,35,0,2,Mid-range Flight
11/12/25,Singapore Airlines,18:10,18:10,1h 45m,0,1016694.0,CGK,SIN,Business,40,Singapura,105,35,0,2,Mid-range Flight
11/12/25,Singapore Airlines,18:40,18:40,2h 25m,0,4880133.0,SUB,SIN,Economy,30,Singapura,145,35,1,0,Budget Flight
11/12/25,Singapore Airlines,20:20,20:20,1h 45m,0,1016694.0,CGK,SIN,Business,40,Singapura,105,35,0,2,Mid-range Flight
11/12/25,Singapore Airlines,22:40,22:40,1h 45m,0,1152253.0,SIN,CGK,Business,40,Jakarta,105,35,0,2,Mid-range Flight
11/12/25,Super Air Jet,13:30,15:30,1h 0m,0,606125.0,SUB,DPS,Economy,15,Bali,60,36,1,0,Budget Flight
11/12/25,Super Air Jet,16:10,16:10,1h 0m,0,575900.0,DPS,SUB,Economy,10,Surabaya,60,36,1,0,Budget Flight
11/12/25,TransNusa,07:45,10:40,1h 55m,0,1249000.0,CGK,SIN,Economy,20,Singapura,115,37,1,0,Budget Flight
11/12/25,TransNusa,11:40,12:25,1h 45m,0,1404000.0,SIN,CGK,Economy,20,Jakarta,105,37,1,0,Budget Flight
11/12/25,TransNusa,11:45,14:40,1h 55m,0,1049000.0,CGK,SIN,Economy,20,Singapura,115,37,1,0,Budget Flight
11/12/25,TransNusa,15:30,15:30,1h 45m,0,2931552.0,SIN,CGK,Economy,15,Jakarta,105,37,1,0,Budget Flight
11/12/25,Wings Air,10:00,11:10,1h 10m,0,899480.0,SRG,SUB,Economy,10,Surabaya,70,38,1,0,Budget Flight
11/12/25,Wings Air,14:30,15:25,55m,0,808430.0,SUB,SRG,Economy,10,Semarang,55,38,1,0,Budget Flight
12/12/25,AirAsia,08:25,08:25,1h 45m,0,1084474.0,CGK,SIN,Economy,20,Singapura,105,0,1,0,Budget Flight
12/12/25,AirAsia,11:10,14:00,1h 50m,0,849484.0,CGK,SIN,Economy,10,Singapura,110,0,1,0,Budget Flight
12/12/25,AirAsia,11:50,11:50,1h 45m,0,1101502.0,SIN,CGK,Economy,20,Jakarta,105,0,1,0,Budget Flight
12/12/25,AirAsia,12:10,12:10,6h,1,2812854.0,SIN,SUB,Economy,20,Surabaya,360,0,1,0,Budget Flight
12/12/25,AirAsia,14:10,14:10,6h 15m,1,2558764.0,SIN,SUB,Economy,20,Surabaya,375,0,1,0,Budget Flight
12/12/25,AirAsia,14:40,14:40,1h 50m,0,2287646.0,SIN,CGK,Economy,20,Jakarta,110,0,1,0,Budget Flight
12/12/25,AirAsia,14:55,14:55,5h 30m,1,2389315.0,SIN,SUB,Economy,20,Surabaya,330,0,1,0,Budget Flight
12/12/25,AirAsia,16:30,19:20,1h 50m,0,800621.0,CGK,SIN,Economy,10,Singapura,110,0,1,0,Budget Flight
12/12/25,AirAsia,18:35,18:35,5h 50m,1,2338397.0,SIN,SUB,Economy,20,Surabaya,350,0,1,0,Budget Flight
12/12/25,AirAsia,20:00,20:00,1h 45m,0,1101502.0,SIN,CGK,Economy,20,Jakarta,105,0,1,0,Budget Flight
12/12/25,"AirAsia , Batik Air",05:00,05:00,5h 30m,1,2270617.0,SUB,SIN,Economy,20,Singapura,330,1,1,0,Budget Flight
12/12/25,"AirAsia , Batik Air",05:15,05:15,5h 50m,1,2270617.0,SUB,SIN,Economy,20,Singapura,350,1,1,0,Budget Flight
12/12/25,"AirAsia , Batik Air",12:30,12:30,5h 40m,1,2660434.0,SIN,SUB,Economy,30,Surabaya,340,1,1,0,Budget Flight
12/12/25,"AirAsia , Batik Air",14:10,14:10,5h 55m,1,2795993.0,SIN,SUB,Economy,20,Surabaya,355,1,1,0,Budget Flight
12/12/25,"AirAsia , Citilink",10:35,10:35,6h 10m,1,2626544.0,SIN,SUB,Economy,20,Surabaya,370,2,1,0,Budget Flight
12/12/25,"AirAsia , Citilink",12:50,12:50,5h 30m,1,2304507.0,SUB,SIN,Economy,20,Singapura,330,2,1,0,Budget Flight
12/12/25,"AirAsia , Lion Air",07:40,07:40,5h 20m,1,2321535.0,SUB,SIN,Economy,20,Singapura,320,3,1,0,Budget Flight
12/12/25,"AirAsia , Lion Air",09:35,09:35,4h 40m,1,2135058.0,SUB,DPS,Economy,10,Bali,280,3,1,0,Budget Flight
