date,airline,departure_time,arrival_time,duration,transit,price,origin,destination,seat_class,baggage,duration_minutes,airline_encoded,seat_class_encoded,cluster,cluster_label
02/11/25,Malaysia Airlines,09:55,14:50,5h 55m,1,6003235,SIN,SUB,Business,40.0,355,16,0,2,Mid-range Flight
02/11/25,Malaysia Airlines,10:00,09:05,22h 5m,1,1624500,SUB,SIN,Economy,25.0,1325,16,1,0,Budget Flight
02/11/25,Malaysia Airlines,15:50,09:05,16h 15m,1,1544500,SUB,SIN,Economy,20.0,975,16,1,0,Budget Flight
02/11/25,Pelita Air,06:10,07:40,1h 30m,0,928719,SUB,CGK,Economy,10.0,90,17,1,0,Budget Flight
02/11/25,Pelita Air,07:55,10:30,1h 50m,0,3799000,CGK,SIN,Business,25.0,110,17,0,2,Mid-range Flight
02/11/25,Pelita Air,08:30,10:05,1h 35m,0,969017,CGK,SUB,Economy,10.0,95,17,1,0,Budget Flight
02/11/25,Pelita Air,09:00,10:30,1h 30m,0,929900,CGK,SUB,Economy,10.0,90,17,1,0,Budget Flight
02/11/25,Pelita Air,10:50,12:25,1h 35m,0,1034755,SUB,CGK,Economy,10.0,95,17,1,0,Budget Flight
02/11/25,Pelita Air,11:40,12:25,1h 45m,0,3907812,SIN,CGK,Business,25.0,105,17,0,2,Mid-range Flight
02/11/25,Scoot,07:30,09:00,2h 30m,0,1668195,SIN,SUB,Economy,10.0,150,18,1,0,Budget Flight
02/11/25,Scoot,07:55,08:50,1h 55m,0,2091661,SIN,CGK,Economy,10.0,115,18,1,0,Budget Flight
02/11/25,Scoot,09:30,10:25,1h 55m,0,2091661,SIN,CGK,Economy,10.0,115,18,1,0,Budget Flight
02/11/25,Scoot,09:45,13:05,2h 20m,0,1741607,SUB,SIN,Economy,10.0,140,18,1,0,Budget Flight
02/11/25,Scoot,17:00,18:30,2h 30m,0,2336869,SIN,SUB,Economy,10.0,150,18,1,0,Budget Flight
02/11/25,Scoot,19:30,23:00,2h 30m,0,1269992,SUB,SIN,Economy,10.0,150,18,1,0,Budget Flight
02/11/25,Scoot,22:10,01:00,1h 50m,0,1151098,CGK,SIN,Economy,10.0,110,18,1,0,Budget Flight
02/11/25,Singapore Airlines,05:25,08:05,1h 40m,0,8606154,CGK,SIN,Business,40.0,100,19,0,2,Mid-range Flight
02/11/25,Singapore Airlines,06:50,07:35,1h 45m,0,14395083,SIN,CGK,Business,40.0,105,19,0,2,Mid-range Flight
02/11/25,Singapore Airlines,07:40,08:30,1h 50m,0,12941606,SIN,CGK,Business,40.0,110,19,0,2,Mid-range Flight
02/11/25,Singapore Airlines,07:50,09:20,2h 30m,0,10432397,SIN,SUB,Business,40.0,150,19,0,2,Mid-range Flight
02/11/25,Singapore Airlines,10:15,13:35,2h 20m,0,6917389,SUB,SIN,Business,40.0,140,19,0,2,Mid-range Flight
02/11/25,Singapore Airlines,17:20,18:05,1h 45m,0,12403188,SIN,CGK,Business,40.0,105,19,0,2,Mid-range Flight
02/11/25,Super Air Jet,13:30,15:30,1h 0m,0,554696,SUB,DPS,Economy,15.0,60,20,1,0,Budget Flight
02/11/25,Super Air Jet,16:10,16:10,1h 0m,0,642576,DPS,SUB,Economy,15.0,60,20,1,0,Budget Flight
02/11/25,TransNusa,07:45,10:40,1h 55m,0,1249000,CGK,SIN,Economy,20.0,115,22,1,0,Budget Flight
02/11/25,TransNusa,11:40,12:25,1h 45m,0,1879562,SIN,CGK,Economy,20.0,105,22,1,0,Budget Flight
02/11/25,TransNusa,11:45,14:40,1h 55m,0,1049000,CGK,SIN,Economy,20.0,115,22,1,0,Budget Flight
02/11/25,Wings Air,10:00,11:10,1h 10m,0,899480,SRG,SUB,Economy,10.0,70,23,1,0,Budget Flight
02/11/25,Wings Air,14:30,15:25,55m,0,905030,SUB,SRG,Economy,10.0,55,23,1,0,Budget Flight
03/11/25,AirAsia,08:25,11:10,1h 45m,0,930889,CGK,SIN,Economy,10.0,105,1,1,0,Budget Flight
03/11/25,AirAsia,11:10,14:00,1h 50m,0,930889,CGK,SIN,Economy,10.0,110,1,1,0,Budget Flight
03/11/25,AirAsia,14:40,15:30,1h 50m,0,1372029,SIN,CGK,Economy,10.0,110,1,1,0,Budget Flight
03/11/25,AirAsia,20:00,20:45,1h 45m,0,929474,SIN,CGK,Economy,10.0,105,1,1,0,Budget Flight
03/11/25,Batik Air,05:00,06:20,1h 20m,0,2874752,SUB,HLP,Business,30.0,80,5,0,2,Mid-range Flight
03/11/25,Batik Air,05:05,06:35,1h 30m,0,1774538,SUB,CGK,Business,30.0,90,5,0,2,Mid-range Flight
03/11/25,Batik Air,05:05,13:35,7h 30m,1,3880380,SUB,DPS,Business,30.0,450,5,0,2,Mid-range Flight
03/11/25,Batik Air,05:05,13:45,7h 40m,1,5391180,SUB,SIN,Business,30.0,460,5,0,2,Mid-range Flight
03/11/25,Batik Air,05:05,08:45,3h 40m,1,2946880,SUB,SRG,Business,10.0,220,5,0,0,Budget Flight
03/11/25,Batik Air,05:15,07:15,1h 0m,0,727480,SUB,DPS,Economy,20.0,60,5,1,0,Budget Flight
03/11/25,Batik Air,05:15,16:30,10h 15m,1,4744680,SUB,SIN,Business,30.0,615,5,0,2,Mid-range Flight
03/11/25,Batik Air,05:25,06:50,1h 25m,0,2777085,HLP,SUB,Business,30.0,85,5,0,2,Mid-range Flight
03/11/25,Batik Air,06:00,07:30,1h 30m,0,1758846,CGK,SUB,Business,30.0,90,5,0,2,Mid-range Flight
03/11/25,Batik Air,06:20,08:20,1h 0m,0,727480,SUB,DPS,Economy,20.0,60,5,1,0,Budget Flight
03/11/25,Batik Air,06:20,16:30,9h 10m,1,4744680,SUB,SIN,Business,30.0,550,5,0,2,Mid-range Flight
03/11/25,Batik Air,07:00,13:30,6h 30m,1,2958530,SRG,SUB,Business,30.0,390,5,0,2,Mid-range Flight
03/11/25,Batik Air,07:45,15:15,1h 45m,0,3748600,CGK,SIN,Business,30.0,105,5,0,2,Mid-range Flight
03/11/25,Batik Air,07:50,11:30,3h 40m,1,3266242,SUB,SRG,Business,10.0,220,5,0,0,Budget Flight
03/11/25,Batik Air,08:00,09:30,1h 30m,0,1758846,CGK,SUB,Business,30.0,90,5,0,2,Mid-range Flight
03/11/25,Batik Air,08:30,10:00,1h 30m,0,1809580,SUB,CGK,Business,30.0,90,5,0,2,Mid-range Flight
03/11/25,Batik Air,09:30,13:30,4h,1,2941343,SRG,SUB,Business,10.0,240,5,0,0,Budget Flight
03/11/25,Batik Air,10:30,19:05,9h 35m,1,5089000,SIN,SUB,Business,10.0,575,5,0,0,Budget Flight
03/11/25,Batik Air,11:00,20:30,1h 45m,0,3748600,CGK,SIN,Business,30.0,105,5,0,2,Mid-range Flight
03/11/25,Batik Air,11:20,12:10,1h 50m,0,4630600,SIN,CGK,Business,30.0,110,5,0,2,Mid-range Flight
03/11/25,Batik Air,11:35,12:55,1h 20m,0,2778762,SUB,HLP,Business,30.0,80,5,0,2,Mid-range Flight
03/11/25,Batik Air,12:00,13:30,1h 30m,0,1758846,CGK,SUB,Business,30.0,90,5,0,2,Mid-range Flight
03/11/25,Batik Air,12:30,21:15,1h 45m,0,3748600,CGK,SIN,Business,30.0,105,5,0,2,Mid-range Flight
03/11/25,Batik Air,13:35,15:00,1h 25m,0,1763600,CGK,SUB,Business,30.0,85,5,0,2,Mid-range Flight
03/11/25,Batik Air,13:35,15:00,1h 25m,0,1714185,HLP,SUB,Business,30.0,85,5,0,2,Mid-range Flight
03/11/25,Batik Air,14:10,15:40,1h 30m,0,1774538,SUB,CGK,Business,30.0,90,5,0,2,Mid-range Flight
03/11/25,Batik Air,14:45,15:35,1h 50m,0,4630600,SIN,CGK,Business,30.0,110,5,0,2,Mid-range Flight
03/11/25,Batik Air,15:20,16:50,1h 30m,0,1758846,CGK,SUB,Business,30.0,90,5,0,2,Mid-range Flight
03/11/25,Batik Air,15:40,17:00,1h 20m,0,1767580,SUB,HLP,Business,30.0,80,5,0,2,Mid-range Flight
03/11/25,Batik Air,16:00,17:30,1h 30m,0,1758846,CGK,SUB,Business,30.0,90,5,0,2,Mid-range Flight
03/11/25,Batik Air,16:25,17:55,1h 30m,0,1774538,SUB,CGK,Business,30.0,90,5,0,2,Mid-range Flight
03/11/25,Batik Air,16:35,18:00,1h 25m,0,1763600,CGK,SUB,Business,30.0,85,5,0,2,Mid-range Flight
03/11/25,Batik Air,16:35,18:00,1h 25m,0,1714185,HLP,SUB,Business,30.0,85,5,0,2,Mid-range Flight
03/11/25,Batik Air,17:00,18:30,1h 30m,0,1758846,CGK,SUB,Business,30.0,90,5,0,2,Mid-range Flight
03/11/25,Batik Air,17:30,18:20,1h 50m,0,4630600,SIN,CGK,Business,30.0,110,5,0,2,Mid-range Flight
03/11/25,Batik Air,17:30,19:00,1h 30m,0,1002260,SUB,CGK,Economy,20.0,90,5,1,0,Budget Flight
03/11/25,Batik Air,17:45,20:30,1h 45m,0,1327600,CGK,SIN,Economy,20.0,105,5,1,0,Budget Flight
03/11/25,Batik Air,17:55,19:15,1h 20m,0,1767580,SUB,HLP,Business,30.0,80,5,0,2,Mid-range Flight
03/11/25,Batik Air,18:10,19:40,1h 30m,0,1002260,SUB,CGK,Economy,20.0,90,5,1,0,Budget Flight
03/11/25,Batik Air,18:30,21:15,1h 45m,0,1327600,CGK,SIN,Economy,20.0,105,5,1,0,Budget Flight
03/11/25,Batik Air,18:40,20:00,1h 20m,0,1767580,SUB,HLP,Business,30.0,80,5,0,2,Mid-range Flight
03/11/25,Batik Air,18:45,18:45,1h 0m,0,727600,DPS,SUB,Economy,20.0,60,5,1,0,Budget Flight
03/11/25,Batik Air,19:15,20:45,1h 30m,0,1002260,SUB,CGK,Economy,20.0,90,5,1,0,Budget Flight
03/11/25,Batik Air,20:00,21:30,1h 30m,0,1758846,CGK,SUB,Business,30.0,90,5,0,2,Mid-range Flight
03/11/25,Batik Air,20:15,21:40,1h 25m,0,1763600,CGK,SUB,Business,30.0,85,5,0,2,Mid-range Flight
03/11/25,Batik Air,20:15,21:40,1h 25m,0,1714185,HLP,SUB,Business,30.0,85,5,0,2,Mid-range Flight
03/11/25,Batik Air,20:30,20:30,1h 0m,0,692000,DPS,SUB,Economy,20.0,60,5,1,0,Budget Flight
03/11/25,Batik Air,21:25,22:15,1h 50m,0,4630600,SIN,CGK,Business,30.0,110,5,0,2,Mid-range Flight
03/11/25,Citilink,05:25,07:00,1h 35m,0,1024340,CGK,SUB,Economy,10.0,95,10,1,0,Budget Flight
03/11/25,Citilink,06:20,09:10,1h 50m,0,1186407,CGK,SIN,Economy,10.0,110,10,1,0,Budget Flight
03/11/25,Citilink,07:05,07:10,1h 5m,0,746683,DPS,SUB,Economy,15.0,65,10,1,0,Budget Flight
03/11/25,Citilink,08:10,09:35,1h 25m,0,1024340,CGK,SUB,Economy,10.0,85,10,1,0,Budget Flight
03/11/25,Citilink,10:10,11:00,1h 50m,0,1586412,SIN,CGK,Economy,10.0,110,10,1,0,Budget Flight
03/11/25,Citilink,12:00,13:35,1h 35m,0,1024340,CGK,SUB,Economy,10.0,95,10,1,0,Budget Flight
03/11/25,Citilink,12:45,14:50,1h 5m,0,740844,SUB,DPS,Economy,15.0,65,10,1,0,Budget Flight
03/11/25,Citilink,12:50,14:25,1h 35m,0,805621,SUB,CGK,Economy,10.0,95,10,1,0,Budget Flight
03/11/25,Citilink,19:00,20:40,1h 40m,0,1024340,CGK,SUB,Economy,10.0,100,10,1,0,Budget Flight
03/11/25,Citilink,21:00,21:50,1h 50m,0,1396602,SIN,CGK,Economy,10.0,110,10,1,0,Budget Flight
03/11/25,Garuda Indonesia,05:50,08:35,1h 45m,0,3616100,CGK,SIN,Economy,30.0,105,12,1,0,Budget Flight
03/11/25,Garuda Indonesia,06:55,07:55,2h,0,10930744,SIN,CGK,Business,40.0,120,12,0,2,Mid-range Flight
03/11/25,Garuda Indonesia,07:05,10:25,2h 20m,0,2149650,SUB,SIN,Economy,30.0,140,12,1,0,Budget Flight
03/11/25,Garuda Indonesia,08:00,09:30,1h 30m,0,1344374,HLP,SUB,Economy,20.0,90,12,1,0,Budget Flight
03/11/25,Garuda Indonesia,10:15,11:45,1h 30m,0,1386641,SUB,HLP,Economy,20.0,90,12,1,0,Budget Flight
03/11/25,Garuda Indonesia,13:00,14:30,1h 30m,0,1344374,HLP,SUB,Economy,20.0,90,12,1,0,Budget Flight
03/11/25,Garuda Indonesia,15:35,17:10,1h 35m,0,1386641,SUB,CGK,Economy,20.0,95,12,1,0,Budget Flight
03/11/25,Garuda Indonesia,16:55,17:10,1h 15m,0,6324038,DPS,SUB,Business,30.0,75,12,0,2,Mid-range Flight
03/11/25,Garuda Indonesia,18:00,21:50,3h 50m,1,18045495,SRG,SUB,Business,30.0,230,12,0,2,Mid-range Flight
03/11/25,Garuda Indonesia,19:00,20:30,2h 30m,0,3282187,SIN,SUB,Economy,30.0,150,12,1,0,Budget Flight
03/11/25,Garuda Indonesia,21:30,22:35,2h 5m,0,2806458,SIN,CGK,Economy,30.0,125,12,1,0,Budget Flight
03/11/25,Lion Air,03:30,05:00,1h 30m,0,921031,CGK,SUB,Economy,10.0,90,13,1,0,Budget Flight
03/11/25,Lion Air,07:00,07:00,1h 0m,0,612837,DPS,SUB,Economy,10.0,60,13,1,0,Budget Flight
03/11/25,Lion Air,07:00,10:35,3h 35m,1,1513581,SRG,SUB,Economy,10.0,215,13,1,0,Budget Flight
03/11/25,Lion Air,07:40,09:10,1h 30m,0,903926,SUB,CGK,Economy,10.0,90,13,1,0,Budget Flight
03/11/25,Lion Air,07:55,09:55,1h 0m,0,566049,SUB,DPS,Economy,10.0,60,13,1,0,Budget Flight
03/11/25,Lion Air,08:30,10:05,1h 35m,0,1019000,CGK,SUB,Economy,20.0,95,13,1,0,Budget Flight
03/11/25,Lion Air,09:00,10:30,1h 30m,0,973180,CGK,SUB,Economy,10.0,90,13,1,0,Budget Flight
03/11/25,Lion Air,09:55,11:55,1h,0,587569,SUB,DPS,Economy,10.0,60,13,1,0,Budget Flight
03/11/25,Lion Air,09:55,15:00,5h 5m,1,1598380,SUB,SRG,Economy,10.0,305,13,1,0,Budget Flight
03/11/25,Lion Air,10:35,10:35,1h 0m,0,612837,DPS,SUB,Economy,10.0,60,13,1,0,Budget Flight
03/11/25,Lion Air,10:50,12:20,1h 30m,0,973180,CGK,SUB,Economy,10.0,90,13,1,0,Budget Flight
03/11/25,Lion Air,11:15,13:15,1h 0m,0,566049,SUB,DPS,Economy,10.0,60,13,1,0,Budget Flight
03/11/25,Lion Air,11:15,15:00,1h 25m,1,1526703,SUB,SRG,Economy,20.0,85,13,1,0,Budget Flight
03/11/25,Lion Air,11:20,12:50,1h 30m,0,903926,SUB,CGK,Economy,10.0,90,13,1,0,Budget Flight
03/11/25,Lion Air,12:20,14:20,1h 0m,0,566049,SUB,DPS,Economy,10.0,60,13,1,0,Budget Flight
03/11/25,Lion Air,13:30,15:00,1h 30m,0,903926,SUB,CGK,Economy,10.0,90,13,1,0,Budget Flight
03/11/25,Lion Air,13:55,13:55,1h 0m,0,641635,DPS,SUB,Economy,10.0,60,13,1,0,Budget Flight
03/11/25,Lion Air,14:40,16:10,1h 30m,0,1007974,CGK,SUB,Economy,10.0,90,13,1,0,Budget Flight
03/11/25,Lion Air,17:05,19:05,1h 0m,0,601074,SUB,DPS,Economy,10.0,60,13,1,0,Budget Flight
03/11/25,Lion Air,17:50,19:50,1h 0m,0,624683,SUB,DPS,Economy,10.0,60,13,1,0,Budget Flight
03/11/25,Lion Air,18:50,20:20,1h 30m,0,973180,CGK,SUB,Economy,10.0,90,13,1,0,Budget Flight
03/11/25,Lion Air,19:45,19:45,1h 0m,0,582801,DPS,SUB,Economy,10.0,60,13,1,0,Budget Flight
03/11/25,Lion Air,20:00,21:30,1h 30m,0,903926,SUB,CGK,Economy,10.0,90,13,1,0,Budget Flight
03/11/25,Lion Air,20:30,20:30,1h 0m,0,594262,DPS,SUB,Economy,10.0,60,13,1,0,Budget Flight
03/11/25,Lion Air,21:00,22:30,1h 30m,0,903926,SUB,CGK,Economy,10.0,90,13,1,0,Budget Flight
03/11/25,Malaysia Airlines,10:00,16:40,5h 40m,1,1509000,SUB,SIN,Economy,20.0,340,16,1,0,Budget Flight
03/11/25,Pelita Air,07:55,10:30,1h 50m,0,3799000,CGK,SIN,Business,25.0,110,17,0,2,Mid-range Flight
03/11/25,Pelita Air,08:30,10:05,1h 35m,0,958034,CGK,SUB,Economy,10.0,95,17,1,0,Budget Flight
03/11/25,Pelita Air,10:50,12:25,1h 35m,0,919062,SUB,CGK,Economy,10.0,95,17,1,0,Budget Flight
03/11/25,Pelita Air,11:40,12:25,1h 45m,0,3907812,SIN,CGK,Business,25.0,105,17,0,2,Mid-range Flight
03/11/25,Scoot,07:30,09:00,2h 30m,0,1665824,SIN,SUB,Economy,10.0,150,18,1,0,Budget Flight
03/11/25,Scoot,09:45,13:05,2h 20m,0,1708091,SUB,SIN,Economy,10.0,140,18,1,0,Budget Flight
03/11/25,Scoot,20:25,21:25,2h 0m,0,1606443,SIN,CGK,Economy,10.0,120,18,1,0,Budget Flight
03/11/25,Singapore Airlines,05:25,08:05,1h 40m,0,8606154,CGK,SIN,Business,40.0,100,19,0,2,Mid-range Flight
03/11/25,Singapore Airlines,06:50,07:35,1h 45m,0,12941606,SIN,CGK,Business,40.0,105,19,0,2,Mid-range Flight
03/11/25,Singapore Airlines,07:40,08:30,1h 50m,0,12096052,SIN,CGK,Business,40.0,110,19,0,2,Mid-range Flight
03/11/25,Singapore Airlines,07:50,09:20,2h 30m,0,3713790,SIN,SUB,Economy,30.0,150,19,1,0,Budget Flight
03/11/25,Singapore Airlines,10:15,13:35,2h 20m,0,16113131,SUB,SIN,Business,40.0,140,19,0,2,Mid-range Flight
03/11/25,Singapore Airlines,16:25,17:50,2h 25m,0,14578737,SIN,SUB,Business,40.0,145,19,0,2,Mid-range Flight
03/11/25,Super Air Jet,13:30,15:30,1h 0m,0,541121,SUB,DPS,Economy,15.0,60,20,1,0,Budget Flight
03/11/25,Super Air Jet,16:10,16:10,1h 0m,0,576698,DPS,SUB,Economy,15.0,60,20,1,0,Budget Flight
03/11/25,TransNusa,07:45,10:40,1h 55m,0,1217493,CGK,SIN,Economy,20.0,115,22,1,0,Budget Flight
03/11/25,TransNusa,11:40,12:25,1h 45m,0,1404000,SIN,CGK,Economy,20.0,105,22,1,0,Budget Flight
03/11/25,TransNusa,11:45,14:40,1h 55m,0,1217493,CGK,SIN,Economy,20.0,115,22,1,0,Budget Flight
03/11/25,Wings Air,10:00,11:10,1h 10m,0,851680,SRG,SUB,Economy,10.0,70,23,1,0,Budget Flight
03/11/25,Wings Air,14:30,15:25,55m,0,804482,SUB,SRG,Economy,10.0,55,23,1,0,Budget Flight
04/11/25,AirAsia,11:10,14:00,1h 50m,0,918027,CGK,SIN,Economy,10.0,110,1,1,0,Budget Flight
04/11/25,AirAsia,11:50,12:35,1h 45m,0,1372029,SIN,CGK,Economy,10.0,105,1,1,0,Budget Flight
04/11/25,AirAsia,14:40,15:30,1h 50m,0,929474,SIN,CGK,Economy,10.0,110,1,1,0,Budget Flight
04/11/25,AirAsia,16:30,19:20,1h 50m,0,800621,CGK,SIN,Economy,10.0,110,1,1,0,Budget Flight
04/11/25,AirAsia,20:00,20:45,1h 45m,0,929474,SIN,CGK,Economy,10.0,105,1,1,0,Budget Flight
04/11/25,Batik Air,05:00,06:20,1h 20m,0,1751949,SUB,HLP,Business,30.0,80,5,0,2,Mid-range Flight
04/11/25,Batik Air,05:05,06:35,1h 30m,0,920506,SUB,CGK,Economy,20.0,90,5,1,0,Budget Flight
04/11/25,Batik Air,05:05,13:35,7h 30m,1,5150280,SUB,DPS,Business,30.0,450,5,0,2,Mid-range Flight
04/11/25,Batik Air,05:05,13:45,7h 40m,1,5391180,SUB,SIN,Business,30.0,460,5,0,2,Mid-range Flight
04/11/25,Batik Air,05:05,08:45,3h 40m,1,2946880,SUB,SRG,Business,10.0,220,5,0,0,Budget Flight
04/11/25,Batik Air,05:15,07:15,1h 0m,0,727480,SUB,DPS,Economy,20.0,60,5,1,0,Budget Flight
04/11/25,Batik Air,05:25,06:50,1h 25m,0,1763600,CGK,SUB,Business,30.0,85,5,0,2,Mid-range Flight
04/11/25,Batik Air,05:25,06:50,1h 25m,0,1729479,HLP,SUB,Business,30.0,85,5,0,2,Mid-range Flight
04/11/25,Batik Air,06:00,07:30,1h 30m,0,1774538,CGK,SUB,Business,30.0,90,5,0,2,Mid-range Flight
04/11/25,Batik Air,06:20,08:20,1h 0m,0,727480,SUB,DPS,Economy,20.0,60,5,1,0,Budget Flight
04/11/25,Batik Air,07:00,13:30,6h 30m,1,2958530,SRG,SUB,Business,30.0,390,5,0,2,Mid-range Flight
04/11/25,Batik Air,07:30,08:50,1h 20m,0,1802380,SUB,CGK,Business,30.0,80,5,0,2,Mid-range Flight
04/11/25,Batik Air,07:45,15:15,1h 45m,0,3748600,CGK,SIN,Business,30.0,105,5,0,2,Mid-range Flight
04/11/25,Batik Air,08:00,09:30,1h 30m,0,1774538,CGK,SUB,Business,30.0,90,5,0,2,Mid-range Flight
04/11/25,Batik Air,08:30,10:00,1h 30m,0,1740598,SUB,CGK,Business,30.0,90,5,0,2,Mid-range Flight
04/11/25,Batik Air,08:30,20:30,11h 0m,1,5391180,SUB,SIN,Business,30.0,660,5,0,2,Mid-range Flight
04/11/25,Batik Air,08:30,11:55,3h 25m,1,2946880,SUB,SRG,Business,10.0,205,5,0,0,Budget Flight
04/11/25,Batik Air,08:40,20:40,11h 0m,1,1396500,SUB,SIN,Economy,10.0,660,5,1,0,Budget Flight
04/11/25,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30.0,85,5,0,2,Mid-range Flight
04/11/25,Batik Air,09:30,10:55,1h 25m,0,1729479,HLP,SUB,Business,30.0,85,5,0,2,Mid-range Flight
04/11/25,Batik Air,09:30,13:30,4h,1,2941343,SRG,SUB,Business,10.0,240,5,0,0,Budget Flight
04/11/25,Batik Air,10:10,11:40,1h 30m,0,1740598,SUB,CGK,Business,30.0,90,5,0,2,Mid-range Flight
04/11/25,Batik Air,10:30,15:30,6h 0m,1,4705000,SIN,CGK,Business,10.0,360,5,0,0,Budget Flight
04/11/25,Batik Air,10:30,19:05,9h 35m,1,2039000,SIN,SUB,Economy,10.0,575,5,1,0,Budget Flight
04/11/25,Batik Air,10:55,12:15,1h 20m,0,1802380,SUB,CGK,Business,30.0,80,5,0,2,Mid-range Flight
04/11/25,Batik Air,10:55,12:15,1h 20m,0,1751949,SUB,HLP,Business,30.0,80,5,0,2,Mid-range Flight
04/11/25,Batik Air,11:00,20:30,1h 45m,0,3748600,CGK,SIN,Business,30.0,105,5,0,2,Mid-range Flight
04/11/25,Batik Air,11:20,12:10,1h 50m,0,4630600,SIN,CGK,Business,30.0,110,5,0,2,Mid-range Flight
04/11/25,Batik Air,12:30,21:15,1h 45m,0,3748600,CGK,SIN,Business,30.0,105,5,0,2,Mid-range Flight
04/11/25,Batik Air,13:35,15:00,1h 25m,0,1763600,CGK,SUB,Business,30.0,85,5,0,2,Mid-range Flight
04/11/25,Batik Air,13:35,15:00,1h 25m,0,1729479,HLP,SUB,Business,30.0,85,5,0,2,Mid-range Flight
04/11/25,Batik Air,14:10,15:40,1h 30m,0,1740598,SUB,CGK,Business,30.0,90,5,0,2,Mid-range Flight
04/11/25,Batik Air,15:20,16:50,1h 30m,0,1774538,CGK,SUB,Business,30.0,90,5,0,2,Mid-range Flight
04/11/25,Batik Air,15:50,17:15,1h 25m,0,1729479,HLP,SUB,Business,30.0,85,5,0,2,Mid-range Flight
04/11/25,Batik Air,16:25,17:55,1h 30m,0,1740598,SUB,CGK,Business,30.0,90,5,0,2,Mid-range Flight
04/11/25,Batik Air,16:35,18:00,1h 25m,0,1729479,HLP,SUB,Business,30.0,85,5,0,2,Mid-range Flight
04/11/25,Batik Air,17:30,19:00,1h 30m,0,1740598,SUB,CGK,Business,30.0,90,5,0,2,Mid-range Flight
04/11/25,Batik Air,17:45,20:30,1h 45m,0,1027600,CGK,SIN,Economy,20.0,105,5,1,0,Budget Flight
04/11/25,Batik Air,18:10,19:40,1h 30m,0,920506,SUB,CGK,Economy,20.0,90,5,1,0,Budget Flight
04/11/25,Batik Air,18:30,13:45,1h 45m,0,3748600,CGK,SIN,Business,30.0,105,5,0,2,Mid-range Flight
04/11/25,Batik Air,18:45,18:45,1h 0m,0,692000,DPS,SUB,Economy,20.0,60,5,1,0,Budget Flight
04/11/25,Batik Air,19:15,20:45,1h 30m,0,1740598,SUB,CGK,Business,30.0,90,5,0,2,Mid-range Flight
04/11/25,Batik Air,20:00,21:30,1h 30m,0,1774538,CGK,SUB,Business,30.0,90,5,0,2,Mid-range Flight
04/11/25,Batik Air,20:15,21:40,1h 25m,0,1729479,HLP,SUB,Business,30.0,85,5,0,2,Mid-range Flight
04/11/25,Batik Air,20:30,20:30,1h 0m,0,692000,DPS,SUB,Economy,20.0,60,5,1,0,Budget Flight
04/11/25,Batik Air,21:25,22:15,1h 50m,0,4630600,SIN,CGK,Business,30.0,110,5,0,2,Mid-range Flight
04/11/25,Batik Air,22:10,23:00,1h 50m,0,4630600,SIN,CGK,Business,30.0,110,5,0,2,Mid-range Flight
04/11/25,Citilink,10:10,11:00,1h 50m,0,1586412,SIN,CGK,Economy,10.0,110,10,1,0,Budget Flight
04/11/25,Citilink,10:10,14:40,2h 5m,1,2389142,SIN,SUB,Economy,10.0,125,10,1,0,Budget Flight
04/11/25,Citilink,14:40,16:10,1h 30m,0,875500,CGK,SUB,Economy,10.0,90,10,1,0,Budget Flight
04/11/25,Citilink,16:45,18:50,1h 5m,0,740844,SUB,DPS,Economy,15.0,65,10,1,0,Budget Flight
04/11/25,Citilink,17:10,20:00,1h 50m,0,896697,CGK,SIN,Economy,10.0,110,10,1,0,Budget Flight
04/11/25,Citilink,20:50,22:25,1h 35m,0,970556,SUB,CGK,Economy,10.0,95,10,1,0,Budget Flight
04/11/25,Citilink,21:00,21:50,1h 50m,0,1396602,SIN,CGK,Economy,10.0,110,10,1,0,Budget Flight
04/11/25,Garuda Indonesia,05:50,08:35,1h 45m,0,1617100,CGK,SIN,Economy,30.0,105,12,1,0,Budget Flight
04/11/25,Garuda Indonesia,06:55,07:55,2h 0m,0,2806458,SIN,CGK,Economy,30.0,120,12,1,0,Budget Flight
04/11/25,Garuda Indonesia,09:45,13:45,4h,1,18045495,SRG,SUB,Business,30.0,240,12,0,2,Mid-range Flight
04/11/25,Garuda Indonesia,12:55,14:00,2h 5m,0,15015126,SIN,CGK,Business,40.0,125,12,0,2,Mid-range Flight
04/11/25,Garuda Indonesia,13:00,14:30,1h 30m,0,1344374,HLP,SUB,Economy,20.0,90,12,1,0,Budget Flight
04/11/25,Garuda Indonesia,15:15,16:45,1h 30m,0,1386641,SUB,HLP,Economy,20.0,90,12,1,0,Budget Flight
04/11/25,Garuda Indonesia,16:55,17:10,1h 15m,0,6324038,DPS,SUB,Business,30.0,75,12,0,2,Mid-range Flight
04/11/25,Garuda Indonesia,19:30,20:30,2h 0m,0,15015126,SIN,CGK,Business,40.0,120,12,0,2,Mid-range Flight
04/11/25,Lion Air,03:30,05:00,1h 30m,0,831191,CGK,SUB,Economy,10.0,90,13,1,0,Budget Flight
04/11/25,Lion Air,07:00,07:00,1h 0m,0,605900,DPS,SUB,Economy,10.0,60,13,1,0,Budget Flight
04/11/25,Lion Air,07:00,10:35,3h 35m,1,1529045,SRG,SUB,Economy,10.0,215,13,1,0,Budget Flight
04/11/25,Lion Air,07:40,09:10,1h 30m,0,886458,SUB,CGK,Economy,10.0,90,13,1,0,Budget Flight
